iter	Passed	Remaining
3224	56054	30851
3225	56073	30835
3226	56091	30818
3227	56110	30801
3228	56130	30785
3229	56149	30769
3230	56168	30752
3231	56186	30735
3232	56205	30719
3233	56224	30702
3234	56243	30686
3235	56263	30670
3236	56282	30653
3237	56300	30636
3238	56320	30620
3239	56338	30603
3240	56358	30587
3241	56378	30571
3242	56397	30555
3243	56417	30539
3244	56436	30522
3245	56455	30506
3246	56475	30490
3247	56493	30472
3248	56512	30456
3249	56530	30439
3250	56550	30423
3251	56570	30407
3252	56589	30391
3253	56608	30374
3254	56628	30358
3255	56647	30341
3256	56667	30325
3257	56685	30308
3258	56703	30291
3259	56722	30275
3260	56741	30258
3261	56760	30242
3262	56779	30225
3263	56800	30210
3264	56820	30193
3265	56840	30177
3266	56858	30160
3267	56878	30144
3268	56900	30129
3269	56920	30114
3270	56939	30097
3271	56958	30080
3272	56979	30065
3273	56997	30047
3274	57016	30031
3275	57034	30014
3276	57052	29997
3277	57071	29980
3278	57089	29963
3279	57109	29947
3280	57127	29930
3281	57146	29913
3282	57166	29897
3283	57184	29880
3284	57205	29865
3285	57223	29848
3286	57242	29831
3287	57263	29815
3288	57282	29799
3289	57300	29782
3290	57321	29766
3291	57339	29749
3292	57358	29732
3293	57377	29716
3294	57395	29699
3295	57414	29682
3296	57434	29666
3297	57454	29650
3298	57472	29633
3299	57490	29616
3300	57508	29599
3301	57526	29582
3302	57545	29565
3303	57564	29549
3304	57584	29532
3305	57602	29515
3306	57621	29499
3307	57639	29481
3308	57657	29464
3309	57677	29448
3310	57697	29432
3311	57715	29415
3312	57733	29398
3313	57755	29383
3314	57777	29368
3315	57800	29353
3316	57822	29338
3317	57843	29322
3318	57862	29306
3319	57882	29289
3320	57904	29274
3321	57922	29257
3322	57943	29242
3323	57962	29225
3324	57981	29208
3325	58000	29191
3326	58020	29175
3327	58040	29159
3328	58061	29143
3329	58080	29127
3330	58099	29110
3331	58117	29093
3332	58135	29076
3333	58152	29058
3334	58171	29042
3335	58192	29026
3336	58210	29009
3337	58229	28992
3338	58248	28975
3339	58267	28959
3340	58286	28942
3341	58304	28925
3342	58324	28909
3343	58343	28892
3344	58363	28876
3345	58382	28859
3346	58401	28842
3347	58419	28825
3348	58438	28809
3349	58457	28792
3350	58478	28776
3351	58497	28760
3352	58516	28743
3353	58535	28726
3354	58556	28711
3355	58576	28694
3356	58596	28678
3357	58614	28661
3358	58632	28644
3359	58651	28627
3360	58670	28610
3361	58689	28593
3362	58708	28577
3363	58729	28561
3364	58749	28545
3365	58769	28529
3366	58788	28512
3367	58806	28495
3368	58825	28478
3369	58844	28461
3370	58865	28446
3371	58884	28429
3372	58903	28412
3373	58923	28396
3374	58941	28379
3375	58959	28362
3376	58979	28345
3377	58998	28329
3378	59018	28312
3379	59037	28296
3380	59056	28279
3381	59076	28262
3382	59096	28246
3383	59115	28229
3384	59135	28213
3385	59153	28196
3386	59172	28179
3387	59191	28162
3388	59209	28145
3389	59227	28128
3390	59245	28111
3391	59264	28094
3392	59283	28078
3393	59301	28060
3394	59321	28044
3395	59340	28027
3396	59360	28011
3397	59379	27994
3398	59397	27977
3399	59417	27961
3400	59435	27943
3401	59454	27927
3402	59474	27910
3403	59495	27894
3404	59514	27878
3405	59532	27861
3406	59551	27844
3407	59569	27827
3408	59588	27810
3409	59608	27794
3410	59627	27777
3411	59647	27760
3412	59667	27744
3413	59687	27728
3414	59706	27711
3415	59723	27693
3416	59743	27677
3417	59762	27660
3418	59783	27645
3419	59804	27629
3420	59824	27612
3421	59843	27596
3422	59863	27579
3423	59881	27562
3424	59899	27544
3425	59916	27527
3426	59933	27509
3427	59950	27491
3428	59967	27474
3429	59985	27456
3430	60005	27440
3431	60022	27422
3432	60039	27405
3433	60059	27388
3434	60075	27370
3435	60094	27354
3436	60112	27336
3437	60129	27319
3438	60149	27302
3439	60168	27285
3440	60185	27267
3441	60202	27250
3442	60221	27233
3443	60241	27217
3444	60259	27199
3445	60279	27183
3446	60297	27166
3447	60318	27150
3448	60338	27133
3449	60356	27116
3450	60376	27100
3451	60395	27083
3452	60414	27066
3453	60433	27049
3454	60454	27034
3455	60475	27018
3456	60495	27001
3457	60514	26984
3458	60532	26967
3459	60552	26951
3460	60571	26934
3461	60590	26917
3462	60608	26900
3463	60627	26883
3464	60647	26866
3465	60669	26851
3466	60690	26835
3467	60711	26819
3468	60730	26802
3469	60749	26785
3470	60769	26769
3471	60788	26752
3472	60805	26734
3473	60823	26717
3474	60841	26700
3475	60858	26682
3476	60878	26665
3477	60895	26648
3478	60912	26630
3479	60930	26613
3480	60948	26595
3481	60967	26578
3482	60984	26561
3483	61000	26543
3484	61018	26525
3485	61037	26508
3486	61054	26491
3487	61072	26473
3488	61089	26456
3489	61106	26438
3490	61123	26420
3491	61139	26402
3492	61155	26384
3493	61171	26366
3494	61187	26348
3495	61204	26330
3496	61221	26312
3497	61237	26294
3498	61253	26276
3499	61270	26258
3500	61286	26240
3501	61303	26222
3502	61320	26205
3503	61337	26187
3504	61354	26169
3505	61372	26152
3506	61389	26134
3507	61406	26116
3508	61423	26099
3509	61441	26081
3510	61457	26063
3511	61476	26046
3512	61495	26030
3513	61512	26012
3514	61529	25994
3515	61546	25976
3516	61563	25959
3517	61580	25941
3518	61597	25923
3519	61614	25906
3520	61632	25888
3521	61649	25871
3522	61666	25853
3523	61681	25835
3524	61698	25817
3525	61715	25799
3526	61732	25781
3527	61750	25764
3528	61767	25746
3529	61786	25729
3530	61804	25712
3531	61821	25694
3532	61839	25677
3533	61857	25660
3534	61874	25642
3535	61892	25624
3536	61909	25607
3537	61926	25589
3538	61943	25572
3539	61961	25554
3540	61977	25536
3541	61994	25519
3542	62013	25501
3543	62030	25484
3544	62046	25466
3545	62063	25448
3546	62080	25430
3547	62096	25412
3548	62115	25395
3549	62131	25377
3550	62148	25360
3551	62165	25342
3552	62182	25324
3553	62199	25306
3554	62217	25289
3555	62233	25271
3556	62252	25254
3557	62270	25237
3558	62287	25219
3559	62305	25202
3560	62323	25184
3561	62340	25167
3562	62357	25149
3563	62374	25131
3564	62389	25113
3565	62405	25095
3566	62422	25077
3567	62439	25059
3568	62455	25041
3569	62472	25023
3570	62488	25005
3571	62504	24987
3572	62520	24969
3573	62537	24951
3574	62554	24934
3575	62572	24917
3576	62590	24899
3577	62607	24881
3578	62624	24864
3579	62641	24846
3580	62659	24829
3581	62677	24811
3582	62693	24794
3583	62711	24776
3584	62730	24759
3585	62748	24742
3586	62765	24724
3587	62782	24707
3588	62799	24689
3589	62817	24671
3590	62832	24653
3591	62848	24635
3592	62866	24618
3593	62883	24600
3594	62898	24582
3595	62914	24564
3596	62931	24546
3597	62947	24528
3598	62964	24510
3599	62982	24493
3600	63001	24476
3601	63018	24458
3602	63036	24441
3603	63052	24423
3604	63070	24405
3605	63088	24388
3606	63105	24371
3607	63124	24353
3608	63143	24337
3609	63160	24319
3610	63177	24301
3611	63194	24284
3612	63211	24266
3613	63226	24248
3614	63243	24230
3615	63261	24212
3616	63276	24194
3617	63292	24176
3618	63309	24158
3619	63327	24141
3620	63342	24123
3621	63359	24105
3622	63376	24087
3623	63393	24069
3624	63409	24051
3625	63426	24034
3626	63445	24017
3627	63462	23999
3628	63479	23981
3629	63497	23964
3630	63515	23947
3631	63533	23930
3632	63550	23912
3633	63567	23894
3634	63583	23876
3635	63601	23859
3636	63620	23842
3637	63638	23825
3638	63654	23807
3639	63670	23788
3640	63687	23771
3641	63704	23753
3642	63721	23736
3643	63737	23718
3644	63754	23700
3645	63770	23682
3646	63787	23664
3647	63804	23646
3648	63820	23628
3649	63837	23611
3650	63856	23594
3651	63875	23577
3652	63892	23559
3653	63911	23542
3654	63930	23525
3655	63946	23507
3656	63965	23490
3657	63982	23472
3658	63999	23455
3659	64017	23438
3660	64035	23420
3661	64053	23403
3662	64071	23386
3663	64089	23368
3664	64107	23351
3665	64124	23333
3666	64141	23316
3667	64157	23298
3668	64175	23280
3669	64192	23263
3670	64210	23245
3671	64228	23228
3672	64244	23210
3673	64263	23193
3674	64283	23176
3675	64300	23159
3676	64317	23141
3677	64335	23124
3678	64353	23107
3679	64370	23089
3680	64388	23071
3681	64405	23054
3682	64422	23036
3683	64440	23019
3684	64461	23003
3685	64482	22986
3686	64498	22969
3687	64516	22951
3688	64534	22934
3689	64552	22916
3690	64569	22899
3691	64584	22881
3692	64600	22863
3693	64617	22845
3694	64634	22827
3695	64650	22809
3696	64666	22791
3697	64683	22773
3698	64699	22755
3699	64716	22738
3700	64733	22720
3701	64750	22703
3702	64769	22685
3703	64786	22668
3704	64805	22651
3705	64823	22633
3706	64839	22615
3707	64857	22598
3708	64874	22581
3709	64891	22563
3710	64908	22545
3711	64925	22528
3712	64941	22510
3713	64958	22492
3714	64975	22474
3715	64991	22456
3716	65008	22439
3717	65025	22421
3718	65041	22403
3719	65057	22385
3720	65074	22367
3721	65091	22350
3722	65107	22332
3723	65125	22314
3724	65143	22297
3725	65162	22280
3726	65180	22263
3727	65197	22245
3728	65214	22227
3729	65232	22210
3730	65251	22193
3731	65268	22175
3732	65287	22158
3733	65304	22141
3734	65321	22123
3735	65338	22105
3736	65355	22088
3737	65372	22070
3738	65389	22052
3739	65405	22034
3740	65421	22017
3741	65438	21999
3742	65454	21981
3743	65471	21963
3744	65489	21946
3745	65506	21928
3746	65523	21911
3747	65539	21893
3748	65556	21875
3749	65573	21857
3750	65589	21839
3751	65606	21822
3752	65624	21804
3753	65641	21787
3754	65659	21770
3755	65677	21752
3756	65694	21735
3757	65712	21717
3758	65729	21700
3759	65747	21682
3760	65764	21664
3761	65780	21647
3762	65798	21629
3763	65813	21611
3764	65830	21593
3765	65852	21577
3766	65869	21560
3767	65887	21542
3768	65904	21525
3769	65921	21507
3770	65938	21489
3771	65955	21472
3772	65971	21454
3773	65989	21436
3774	66006	21419
3775	66024	21401
3776	66041	21384
3777	66062	21367
3778	66079	21350
3779	66097	21333
3780	66114	21315
3781	66131	21297
3782	66148	21280
3783	66165	21262
3784	66182	21244
3785	66200	21227
3786	66218	21210
3787	66234	21192
3788	66251	21174
3789	66267	21156
3790	66284	21139
3791	66302	21121
3792	66318	21103
3793	66335	21086
3794	66353	21068
3795	66370	21051
3796	66386	21033
3797	66404	21015
3798	66421	20998
3799	66439	20980
3800	66456	20963
3801	66474	20945
3802	66491	20928
3803	66510	20911
3804	66527	20893
3805	66544	20875
3806	66561	20858
3807	66579	20840
3808	66596	20823
3809	66614	20805
3810	66630	20788
3811	66648	20770
3812	66665	20753
3813	66683	20735
3814	66700	20718
3815	66716	20700
3816	66733	20682
3817	66751	20665
3818	66767	20647
3819	66784	20629
3820	66800	20611
3821	66817	20594
3822	66833	20576
3823	66851	20558
3824	66869	20541
3825	66887	20524
3826	66903	20506
3827	66922	20489
3828	66940	20471
3829	66957	20454
3830	66974	20436
3831	66992	20419
3832	67010	20402
3833	67028	20384
3834	67046	20367
3835	67064	20350
3836	67081	20332
3837	67098	20314
3838	67114	20296
3839	67130	20278
3840	67146	20261
3841	67163	20243
3842	67178	20225
3843	67195	20207
3844	67212	20189
3845	67230	20172
3846	67247	20155
3847	67264	20137
3848	67281	20119
3849	67298	20102
3850	67315	20084
3851	67333	20067
3852	67351	20049
3853	67369	20032
3854	67387	20015
3855	67405	19997
3856	67427	19981
3857	67448	19965
3858	67468	19948
3859	67487	19931
3860	67505	19914
3861	67525	19897
3862	67544	19880
3863	67564	19863
3864	67583	19846
3865	67601	19829
3866	67619	19812
3867	67639	19795
3868	67658	19778
3869	67676	19760
3870	67694	19743
3871	67714	19726
3872	67733	19709
3873	67751	19692
3874	67776	19676
3875	67797	19660
3876	67815	19643
3877	67835	19626
3878	67854	19609
3879	67875	19592
3880	67895	19576
3881	67917	19560
3882	67938	19543
3883	67958	19526
3884	67976	19509
3885	67995	19492
3886	68014	19475
3887	68034	19458
3888	68054	19441
3889	68072	19424
3890	68092	19407
3891	68111	19390
3892	68130	19373
3893	68147	19355
3894	68166	19338
3895	68185	19321
3896	68204	19304
3897	68221	19286
3898	68241	19269
3899	68260	19252
3900	68279	19235
3901	68297	19218
3902	68318	19201
3903	68337	19184
3904	68356	19167
3905	68375	19150
3906	68394	19133
3907	68414	19116
3908	68432	19099
3909	68451	19082
3910	68470	19065
3911	68490	19048
3912	68509	19031
3913	68527	19014
3914	68548	18997
3915	68566	18980
3916	68584	18962
3917	68602	18945
3918	68621	18928
3919	68641	18911
3920	68663	18895
3921	68681	18877
3922	68699	18860
3923	68722	18844
3924	68745	18828
3925	68767	18812
3926	68793	18796
3927	68816	18780
3928	68837	18764
3929	68857	18747
3930	68876	18730
3931	68895	18713
3932	68915	18696
3933	68933	18679
3934	68953	18662
3935	68973	18645
3936	68993	18628
3937	69011	18611
3938	69029	18593
3939	69048	18576
3940	69067	18559
3941	69086	18542
3942	69106	18525
3943	69126	18508
3944	69145	18491
3945	69164	18474
3946	69185	18457
3947	69206	18441
3948	69228	18424
3949	69248	18407
3950	69266	18390
3951	69286	18373
3952	69304	18356
3953	69322	18338
3954	69342	18321
3955	69362	18305
3956	69383	18288
3957	69402	18271
3958	69423	18254
3959	69443	18237
3960	69462	18220
3961	69480	18203
3962	69499	18185
3963	69519	18169
3964	69539	18152
3965	69558	18135
3966	69576	18117
3967	69597	18101
3968	69616	18083
3969	69634	18066
3970	69653	18049
3971	69672	18032
3972	69692	18015
3973	69710	17997
3974	69731	17981
3975	69751	17964
3976	69769	17946
3977	69790	17929
3978	69810	17913
3979	69831	17896
3980	69851	17879
3981	69870	17862
3982	69889	17845
3983	69908	17827
3984	69927	17811
3985	69949	17794
3986	69969	17777
3987	69988	17760
3988	70007	17743
3989	70026	17725
3990	70044	17708
3991	70063	17691
3992	70081	17674
3993	70100	17656
3994	70119	17639
3995	70139	17622
3996	70159	17605
3997	70178	17588
3998	70197	17571
3999	70217	17554
4000	70236	17537
4001	70257	17520
4002	70277	17503
4003	70296	17486
4004	70315	17469
4005	70334	17452
4006	70356	17435
4007	70376	17418
4008	70398	17402
4009	70418	17385
4010	70437	17367
4011	70456	17350
4012	70474	17333
4013	70496	17316
4014	70516	17299
4015	70534	17282
4016	70554	17265
4017	70572	17248
4018	70591	17230
4019	70609	17213
4020	70630	17196
4021	70656	17180
4022	70677	17164
4023	70696	17147
4024	70716	17129
4025	70733	17112
4026	70754	17095
4027	70773	17078
4028	70794	17061
4029	70813	17044
4030	70831	17026
4031	70849	17009
4032	70866	16991
4033	70885	16974
4034	70903	16957
4035	70923	16940
4036	70941	16922
4037	70960	16905
4038	70979	16888
4039	70999	16871
4040	71018	16854
4041	71037	16836
4042	71055	16819
4043	71075	16802
4044	71094	16785
4045	71114	16768
4046	71131	16750
4047	71150	16733
4048	71170	16716
4049	71189	16698
4050	71208	16681
4051	71227	16664
4052	71246	16647
4053	71265	16629
4054	71283	16612
4055	71302	16595
4056	71323	16578
4057	71343	16561
4058	71362	16543
4059	71380	16526
4060	71400	16509
4061	71419	16492
4062	71438	16475
4063	71457	16457
4064	71475	16440
4065	71494	16423
4066	71513	16405
4067	71533	16388
4068	71551	16371
4069	71570	16353
4070	71590	16336
4071	71609	16319
4072	71627	16302
4073	71648	16285
4074	71667	16268
4075	71686	16250
4076	71704	16233
4077	71727	16216
4078	71746	16199
4079	71764	16182
4080	71784	16165
4081	71802	16147
4082	71822	16130
4083	71841	16113
4084	71858	16095
4085	71878	16078
4086	71896	16060
4087	71914	16043
4088	71934	16026
4089	71955	16009
4090	71973	15992
4091	71992	15974
4092	72010	15957
4093	72029	15940
4094	72050	15923
4095	72068	15905
4096	72088	15888
4097	72106	15871
4098	72126	15854
4099	72146	15837
4100	72166	15819
4101	72184	15802
4102	72203	15785
4103	72224	15768
4104	72245	15751
4105	72265	15734
4106	72285	15717
4107	72305	15700
4108	72325	15683
4109	72346	15666
4110	72367	15649
4111	72386	15632
4112	72405	15614
4113	72423	15597
4114	72442	15580
4115	72461	15562
4116	72480	15545
4117	72499	15528
4118	72517	15510
4119	72536	15493
4120	72554	15475
4121	72573	15458
4122	72592	15441
4123	72611	15423
4124	72629	15406
4125	72649	15389
4126	72668	15371
4127	72687	15354
4128	72705	15337
4129	72724	15319
4130	72743	15302
4131	72762	15285
4132	72781	15267
4133	72800	15250
4134	72819	15233
4135	72837	15215
4136	72855	15198
4137	72875	15180
4138	72893	15163
4139	72913	15146
4140	72931	15128
4141	72950	15111
4142	72970	15094
4143	72989	15077
4144	73010	15060
4145	73029	15042
4146	73047	15025
4147	73068	15008
4148	73086	14990
4149	73104	14973
4150	73123	14955
4151	73144	14939
4152	73165	14922
4153	73185	14904
4154	73204	14887
4155	73225	14870
4156	73245	14853
4157	73264	14836
4158	73284	14819
4159	73304	14801
4160	73325	14784
4161	73344	14767
4162	73365	14750
4163	73385	14733
4164	73404	14716
4165	73423	14698
4166	73441	14681
4167	73461	14664
4168	73481	14647
4169	73499	14629
4170	73517	14611
4171	73536	14594
4172	73555	14577
4173	73574	14559
4174	73592	14542
4175	73611	14524
4176	73630	14507
4177	73649	14490
4178	73667	14472
4179	73685	14455
4180	73705	14437
4181	73725	14420
4182	73744	14403
4183	73762	14385
4184	73780	14368
4185	73800	14351
4186	73820	14333
4187	73839	14316
4188	73857	14298
4189	73875	14281
4190	73897	14264
4191	73915	14247
4192	73937	14230
4193	73956	14212
4194	73975	14195
4195	73994	14178
4196	74015	14161
4197	74035	14144
4198	74055	14126
4199	74074	14109
4200	74092	14091
4201	74111	14074
4202	74129	14056
4203	74148	14039
4204	74167	14022
4205	74185	14004
4206	74204	13987
4207	74223	13969
4208	74244	13952
4209	74265	13935
4210	74284	13918
4211	74303	13901
4212	74323	13883
4213	74342	13866
4214	74361	13849
4215	74379	13831
4216	74398	13814
4217	74418	13796
4218	74436	13779
4219	74454	13761
4220	74473	13744
4221	74492	13727
4222	74514	13710
4223	74533	13692
4224	74554	13675
4225	74574	13658
4226	74594	13641
4227	74613	13623
4228	74632	13606
4229	74653	13589
4230	74673	13572
4231	74691	13554
4232	74710	13537
4233	74731	13520
4234	74749	13502
4235	74768	13485
4236	74786	13467
4237	74805	13450
4238	74824	13432
4239	74842	13415
4240	74860	13397
4241	74879	13380
4242	74899	13362
4243	74920	13345
4244	74938	13328
4245	74957	13310
4246	74975	13293
4247	74993	13275
4248	75011	13258
4249	75031	13240
4250	75050	13223
4251	75069	13206
4252	75088	13188
4253	75107	13171
4254	75128	13154
4255	75148	13136
4256	75167	13119
4257	75187	13102
4258	75209	13085
4259	75228	13067
4260	75247	13050
4261	75268	13033
4262	75288	13016
4263	75307	12998
4264	75327	12981
4265	75348	12964
4266	75366	12946
4267	75386	12929
4268	75405	12911
4269	75423	12894
4270	75441	12876
4271	75459	12859
4272	75480	12842
4273	75499	12824
4274	75517	12806
4275	75536	12789
4276	75554	12771
4277	75572	12754
4278	75593	12737
4279	75613	12719
4280	75631	12702
4281	75651	12685
4282	75669	12667
4283	75685	12649
4284	75702	12631
4285	75719	12614
4286	75738	12596
4287	75758	12579
4288	75777	12561
4289	75799	12544
4290	75816	12527
4291	75834	12509
4292	75852	12491
4293	75871	12474
4294	75888	12456
4295	75906	12439
4296	75925	12421
4297	75942	12403
4298	75960	12386
4299	75978	12368
4300	75995	12350
4301	76012	12333
4302	76031	12315
4303	76051	12298
4304	76072	12281
4305	76092	12263
4306	76113	12246
4307	76132	12229
4308	76150	12211
4309	76168	12194
4310	76187	12176
4311	76206	12159
4312	76224	12141
4313	76247	12124
4314	76267	12107
4315	76287	12090
4316	76308	12072
4317	76328	12055
4318	76348	12038
4319	76368	12021
4320	76387	12003
4321	76407	11986
4322	76426	11968
4323	76445	11951
4324	76468	11934
4325	76488	11917
4326	76508	11899
4327	76527	11882
4328	76545	11864
4329	76564	11847
4330	76585	11830
4331	76603	11812
4332	76621	11794
4333	76638	11776
4334	76656	11759
4335	76674	11741
4336	76692	11724
4337	76710	11706
4338	76726	11688
4339	76743	11670
4340	76760	11652
4341	76778	11635
4342	76798	11617
4343	76815	11600
4344	76832	11582
4345	76851	11564
4346	76870	11547
4347	76887	11529
4348	76904	11511
4349	76920	11493
4350	76937	11476
4351	76953	11458
4352	76970	11440
4353	76987	11422
4354	77003	11404
4355	77020	11386
4356	77037	11369
4357	77054	11351
4358	77071	11333
4359	77088	11315
4360	77106	11298
4361	77123	11280
4362	77140	11262
4363	77156	11244
4364	77174	11227
4365	77193	11209
4366	77210	11191
4367	77229	11174
4368	77246	11156
4369	77264	11138
4370	77281	11121
4371	77298	11103
4372	77315	11085
4373	77331	11067
4374	77349	11049
4375	77366	11032
4376	77383	11014
4377	77399	10996
4378	77416	10978
4379	77433	10960
4380	77450	10943
4381	77467	10925
4382	77484	10907
4383	77501	10889
4384	77517	10871
4385	77536	10854
4386	77553	10836
4387	77571	10819
4388	77588	10801
4389	77606	10783
4390	77624	10765
4391	77643	10748
4392	77659	10730
4393	77677	10712
4394	77696	10695
4395	77715	10677
4396	77732	10660
4397	77748	10642
4398	77765	10624
4399	77782	10606
4400	77798	10588
4401	77815	10571
4402	77833	10553
4403	77850	10535
4404	77867	10517
4405	77884	10500
4406	77900	10482
4407	77918	10464
4408	77936	10446
4409	77954	10429
4410	77971	10411
4411	77989	10393
4412	78008	10376
4413	78026	10358
4414	78044	10341
4415	78061	10323
4416	78078	10305
4417	78097	10288
4418	78115	10270
4419	78132	10252
4420	78150	10235
4421	78166	10217
4422	78183	10199
4423	78199	10181
4424	78215	10163
4425	78232	10145
4426	78248	10128
4427	78266	10110
4428	78283	10092
4429	78300	10074
4430	78316	10056
4431	78333	10039
4432	78350	10021
4433	78369	10003
4434	78386	9986
4435	78403	9968
4436	78420	9950
4437	78438	9932
4438	78455	9915
4439	78472	9897
4440	78489	9879
4441	78506	9861
4442	78523	9844
4443	78540	9826
4444	78560	9808
4445	78576	9791
4446	78593	9773
4447	78609	9755
4448	78626	9737
4449	78643	9719
4450	78660	9702
4451	78677	9684
4452	78693	9666
4453	78709	9648
4454	78725	9630
4455	78742	9613
4456	78761	9595
4457	78778	9577
4458	78797	9560
4459	78815	9542
4460	78833	9525
4461	78850	9507
4462	78868	9489
4463	78886	9472
4464	78903	9454
4465	78920	9436
4466	78937	9418
4467	78954	9401
4468	78972	9383
4469	78990	9365
4470	79008	9348
4471	79024	9330
4472	79041	9312
4473	79057	9294
4474	79074	9276
4475	79092	9259
4476	79111	9241
4477	79128	9223
4478	79143	9206
4479	79160	9188
4480	79176	9170
4481	79192	9152
4482	79208	9134
4483	79226	9117
4484	79243	9099
4485	79260	9081
4486	79279	9064
4487	79296	9046
4488	79313	9028
4489	79330	9010
4490	79349	8993
4491	79366	8975
4492	79384	8957
4493	79401	8940
4494	79420	8922
4495	79435	8904
4496	79454	8887
4497	79472	8869
4498	79490	8851
4499	79507	8834
4500	79525	8816
4501	79543	8798
4502	79559	8781
4503	79577	8763
4504	79593	8745
4505	79611	8727
4506	79628	8710
4507	79645	8692
4508	79664	8674
4509	79682	8657
4510	79700	8639
4511	79718	8622
4512	79736	8604
4513	79756	8586
4514	79773	8569
4515	79791	8551
4516	79809	8534
4517	79826	8516
4518	79843	8498
4519	79861	8480
4520	79879	8463
4521	79896	8445
4522	79912	8427
4523	79928	8409
4524	79944	8391
4525	79960	8374
4526	79976	8356
4527	79993	8338
4528	80010	8320
4529	80027	8303
4530	80044	8285
4531	80061	8267
4532	80077	8249
4533	80094	8232
4534	80112	8214
4535	80129	8196
4536	80148	8179
4537	80165	8161
4538	80182	8143
4539	80199	8125
4540	80216	8108
4541	80234	8090
4542	80253	8073
4543	80271	8055
4544	80289	8037
4545	80307	8020
4546	80325	8002
4547	80341	7984
4548	80358	7966
4549	80375	7949
4550	80392	7931
4551	80408	7913
4552	80424	7895
4553	80440	7878
4554	80457	7860
4555	80474	7842
4556	80490	7824
4557	80507	7806
4558	80526	7789
4559	80545	7771
4560	80563	7754
4561	80581	7736
4562	80597	7718
4563	80615	7701
4564	80631	7683
4565	80648	7665
4566	80666	7648
4567	80683	7630
4568	80701	7612
4569	80718	7594
4570	80734	7577
4571	80750	7559
4572	80767	7541
4573	80785	7523
4574	80802	7506
4575	80819	7488
4576	80834	7470
4577	80851	7452
4578	80866	7435
4579	80882	7417
4580	80900	7399
4581	80919	7381
4582	80935	7364
4583	80953	7346
4584	80970	7328
4585	80989	7311
4586	81006	7293
4587	81023	7275
4588	81041	7258
4589	81059	7240
4590	81078	7223
4591	81096	7205
4592	81112	7187
4593	81130	7169
4594	81149	7152
4595	81167	7134
4596	81184	7117
4597	81200	7099
4598	81217	7081
4599	81234	7063
4600	81251	7046
4601	81268	7028
4602	81284	7010
4603	81302	6992
4604	81319	6975
4605	81335	6957
4606	81353	6939
4607	81372	6922
4608	81390	6904
4609	81408	6887
4610	81427	6869
4611	81444	6851
4612	81461	6834
4613	81478	6816
4614	81496	6798
4615	81515	6781
4616	81532	6763
4617	81551	6745
4618	81567	6728
4619	81584	6710
4620	81602	6692
4621	81617	6674
4622	81641	6657
4623	81657	6639
4624	81673	6622
4625	81690	6604
4626	81708	6586
4627	81724	6569
4628	81741	6551
4629	81758	6533
4630	81774	6515
4631	81792	6498
4632	81810	6480
4633	81828	6462
4634	81846	6445
4635	81864	6427
4636	81882	6410
4637	81901	6392
4638	81917	6374
4639	81935	6357
4640	81953	6339
4641	81970	6321
4642	81987	6304
4643	82004	6286
4644	82021	6268
4645	82037	6250
4646	82053	6233
4647	82069	6215
4648	82086	6197
4649	82103	6179
4650	82119	6162
4651	82137	6144
4652	82153	6126
4653	82170	6108
4654	82187	6091
4655	82203	6073
4656	82220	6055
4657	82237	6038
4658	82256	6020
4659	82273	6002
4660	82291	5985
4661	82309	5967
4662	82327	5949
4663	82346	5932
4664	82363	5914
4665	82381	5897
4666	82398	5879
4667	82416	5861
4668	82432	5843
4669	82451	5826
4670	82467	5808
4671	82485	5790
4672	82502	5773
4673	82520	5755
4674	82536	5737
4675	82552	5720
4676	82568	5702
4677	82586	5684
4678	82604	5667
4679	82621	5649
4680	82638	5631
4681	82655	5613
4682	82673	5596
4683	82690	5578
4684	82708	5560
4685	82726	5543
4686	82744	5525
4687	82761	5508
4688	82779	5490
4689	82798	5472
4690	82816	5455
4691	82834	5437
4692	82851	5419
4693	82868	5402
4694	82886	5384
4695	82904	5366
4696	82922	5349
4697	82939	5331
4698	82956	5313
4699	82972	5296
4700	82989	5278
4701	83005	5260
4702	83021	5242
4703	83039	5225
4704	83055	5207
4705	83072	5189
4706	83088	5172
4707	83105	5154
4708	83122	5136
4709	83137	5118
4710	83155	5101
4711	83173	5083
4712	83192	5066
4713	83210	5048
4714	83229	5030
4715	83252	5013
4716	83271	4995
4717	83291	4978
4718	83311	4960
4719	83330	4943
4720	83349	4925
4721	83369	4908
4722	83388	4890
4723	83407	4873
4724	83425	4855
4725	83444	4837
4726	83464	4820
4727	83483	4802
4728	83502	4785
4729	83522	4767
4730	83541	4750
4731	83560	4732
4732	83579	4714
4733	83598	4697
4734	83616	4679
4735	83635	4662
4736	83653	4644
4737	83673	4626
4738	83692	4609
4739	83713	4591
4740	83732	4574
4741	83752	4556
4742	83771	4539
4743	83791	4521
4744	83810	4504
4745	83829	4486
4746	83852	4469
4747	83870	4451
4748	83889	4433
4749	83909	4416
4750	83926	4398
4751	83945	4380
4752	83964	4363
4753	83982	4345
4754	84001	4328
4755	84020	4310
4756	84038	4292
4757	84057	4275
4758	84077	4257
4759	84096	4240
4760	84114	4222
4761	84133	4204
4762	84152	4187
4763	84171	4169
4764	84191	4152
4765	84210	4134
4766	84229	4116
4767	84250	4099
4768	84269	4081
4769	84290	4064
4770	84310	4046
4771	84328	4029
4772	84345	4011
4773	84365	3993
4774	84386	3976
4775	84406	3958
4776	84425	3941
4777	84444	3923
